condition,author_set,window_size,start_mark,end_mark,target_author,run_id,source_book,feature,window_index,target_kl,nearest_other_kl,target_margin,target_rank,target_hit,predicted_author,model,arm,offset,source_type
human_interior,all_authors,1000,5272,6272,harold_l_goodwin,gutenberg_texts/32059.txt,gutenberg_texts/32059.txt,f1,4,0.014743672667169654,0.0447747760270621,0.030031103359892446,1,True,harold_l_goodwin,human,human_interior,2272,human
human_interior,all_authors,1000,6272,7272,harold_l_goodwin,gutenberg_texts/32059.txt,gutenberg_texts/32059.txt,f1,5,0.011205835792438081,0.032090113770172415,0.020884277977734334,1,True,harold_l_goodwin,human,human_interior,2272,human
human_interior,all_authors,1000,2272,3272,harold_l_goodwin,gutenberg_texts/32059.txt,gutenberg_texts/32059.txt,f3,1,0.02960969699166685,0.047210604593437934,0.017600907601771083,1,True,harold_l_goodwin,human,human_interior,2272,human
human_interior,all_authors,1000,3272,4272,harold_l_goodwin,gutenberg_texts/32059.txt,gutenberg_texts/32059.txt,f3,2,0.027308554122512138,0.04904927987424386,0.02174072575173172,1,True,harold_l_goodwin,human,human_interior,2272,human
human_interior,all_authors,1000,4272,5272,harold_l_goodwin,gutenberg_texts/32059.txt,gutenberg_texts/32059.txt,f3,3,0.02825252951768325,0.03596037304966899,0.007707843531985739,1,True,harold_l_goodwin,human,human_interior,2272,human
human_interior,all_authors,1000,5272,6272,harold_l_goodwin,gutenberg_texts/32059.txt,gutenberg_texts/32059.txt,f3,4,0.03596989573387161,0.10250329842013557,0.06653340268626395,1,True,harold_l_goodwin,human,human_interior,2272,human
human_interior,all_authors,1000,6272,7272,harold_l_goodwin,gutenberg_texts/32059.txt,gutenberg_texts/32059.txt,f3,5,0.0335233226883324,0.0777653313452305,0.044242008656898105,1,True,harold_l_goodwin,human,human_interior,2272,human
human_start,all_authors,1000,0,1000,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/3635.txt,f1,1,0.003425455658151505,0.012647835668631126,0.009222380010479621,1,True,kathleen_thompson_norris,human,human_start,0,human
human_start,all_authors,1000,1000,2000,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/3635.txt,f1,2,0.005190209397214552,0.017419227850861224,0.012229018453646672,1,True,kathleen_thompson_norris,human,human_start,0,human
human_start,all_authors,1000,2000,3000,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/3635.txt,f1,3,0.026800122011006067,0.024405275299997774,-0.002394846711008293,2,False,john_c_hutcheson,human,human_start,0,human
human_start,all_authors,1000,3000,4000,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/3635.txt,f1,4,0.004954318778887908,0.008767325980981514,0.003813007202093606,1,True,kathleen_thompson_norris,human,human_start,0,human
human_start,all_authors,1000,4000,5000,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/3635.txt,f1,5,0.00835219938213585,0.017365845283871133,0.009013645901735283,1,True,kathleen_thompson_norris,human,human_start,0,human
human_start,all_authors,1000,0,1000,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/3635.txt,f3,1,0.019103170124404226,0.04844358979741812,0.029340419673013894,1,True,kathleen_thompson_norris,human,human_start,0,human
human_start,all_authors,1000,1000,2000,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/3635.txt,f3,2,0.01582455890869605,0.06592121558863788,0.05009665667994183,1,True,kathleen_thompson_norris,human,human_start,0,human
human_start,all_authors,1000,2000,3000,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/3635.txt,f3,3,0.059927575865986675,0.07001237481416604,0.010084798948179367,1,True,kathleen_thompson_norris,human,human_start,0,human
human_start,all_authors,1000,3000,4000,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/3635.txt,f3,4,0.026543442960563112,0.03942968920407889,0.012886246243515777,1,True,kathleen_thompson_norris,human,human_start,0,human
human_start,all_authors,1000,4000,5000,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/3635.txt,f3,5,0.042977276410661264,0.0705964381233157,0.02761916171265444,1,True,kathleen_thompson_norris,human,human_start,0,human
human_interior,all_authors,1000,1281,2281,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/3635.txt,f1,1,0.006046785726142145,0.01980480956811369,0.013758023841971546,1,True,kathleen_thompson_norris,human,human_interior,1281,human
human_interior,all_authors,1000,2281,3281,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/3635.txt,f1,2,0.019813808997849597,0.023438130303375364,0.0036243213055257677,1,True,kathleen_thompson_norris,human,human_interior,1281,human
human_interior,all_authors,1000,3281,4281,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/3635.txt,f1,3,0.004488662029825951,0.008639001487606211,0.00415033945778026,1,True,kathleen_thompson_norris,human,human_interior,1281,human
human_interior,all_authors,1000,4281,5281,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/3635.txt,f1,4,0.006517830603577791,0.017269319328623654,0.010751488725045864,1,True,kathleen_thompson_norris,human,human_interior,1281,human
human_interior,all_authors,1000,5281,6281,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/3635.txt,f1,5,0.011194329015840818,0.021933712940830054,0.010739383924989236,1,True,kathleen_thompson_norris,human,human_interior,1281,human
human_interior,all_authors,1000,1281,2281,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/3635.txt,f3,1,0.029318476317394884,0.0748982723070672,0.04557979598967232,1,True,kathleen_thompson_norris,human,human_interior,1281,human
human_interior,all_authors,1000,2281,3281,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/3635.txt,f3,2,0.043695594864153635,0.0668744857481285,0.023178890883974866,1,True,kathleen_thompson_norris,human,human_interior,1281,human
human_interior,all_authors,1000,3281,4281,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/3635.txt,f3,3,0.023429334616750383,0.037525891201480074,0.014096556584729691,1,True,kathleen_thompson_norris,human,human_interior,1281,human
human_interior,all_authors,1000,4281,5281,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/3635.txt,f3,4,0.03173640192001162,0.05589271467763309,0.02415631275762147,1,True,kathleen_thompson_norris,human,human_interior,1281,human
human_interior,all_authors,1000,5281,6281,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/3635.txt,f3,5,0.04032197154449685,0.07143838300348408,0.031116411458987234,1,True,kathleen_thompson_norris,human,human_interior,1281,human
human_start,all_authors,1000,0,1000,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/4787.txt,f1,1,0.0722089676898235,0.035625759688974926,-0.03658320800084858,5,False,jane_austen,human,human_start,0,human
human_start,all_authors,1000,1000,2000,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/4787.txt,f1,2,0.004821895813430132,0.008080650440269012,0.0032587546268388803,1,True,kathleen_thompson_norris,human,human_start,0,human
human_start,all_authors,1000,2000,3000,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/4787.txt,f1,3,0.019807641955160434,0.023437591095170726,0.003629949140010292,1,True,kathleen_thompson_norris,human,human_start,0,human
human_start,all_authors,1000,3000,4000,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/4787.txt,f1,4,0.022362948994439413,0.009331564825602743,-0.01303138416883667,4,False,charles_dickens,human,human_start,0,human
human_start,all_authors,1000,4000,5000,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/4787.txt,f1,5,0.0017343070757418456,0.007254200133037549,0.005519893057295703,1,True,kathleen_thompson_norris,human,human_start,0,human
human_start,all_authors,1000,0,1000,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/4787.txt,f3,1,0.14015703466347004,0.08075221248305431,-0.059404822180415734,5,False,jane_austen,human,human_start,0,human
human_start,all_authors,1000,1000,2000,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/4787.txt,f3,2,0.018213769227905838,0.028290193859410888,0.01007642463150505,1,True,kathleen_thompson_norris,human,human_start,0,human
human_start,all_authors,1000,2000,3000,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/4787.txt,f3,3,0.05732123228804191,0.06782777277042468,0.010506540482382767,1,True,kathleen_thompson_norris,human,human_start,0,human
human_start,all_authors,1000,3000,4000,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/4787.txt,f3,4,0.044855329680170405,0.04680452385197681,0.0019491941718064038,1,True,kathleen_thompson_norris,human,human_start,0,human
human_start,all_authors,1000,4000,5000,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/4787.txt,f3,5,0.015199696638314728,0.0391271101471308,0.023927413508816074,1,True,kathleen_thompson_norris,human,human_start,0,human
human_interior,all_authors,1000,4811,5811,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/4787.txt,f1,1,0.009542091421157192,0.01585416751663994,0.00631207609548275,1,True,kathleen_thompson_norris,human,human_interior,4811,human
human_interior,all_authors,1000,5811,6811,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/4787.txt,f1,2,0.009469513336320946,0.0033809918492117173,-0.006088521487109228,2,False,charles_dickens,human,human_interior,4811,human
human_interior,all_authors,1000,6811,7811,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/4787.txt,f1,3,0.00932251309653814,0.017208227258778228,0.007885714162240088,1,True,kathleen_thompson_norris,human,human_interior,4811,human
human_interior,all_authors,1000,7811,8811,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/4787.txt,f1,4,0.016488666544994222,0.011696095448650955,-0.004792571096343267,2,False,agnes_may_fleming,human,human_interior,4811,human
human_interior,all_authors,1000,8811,9811,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/4787.txt,f1,5,0.011900036586312085,0.010061940808323943,-0.0018380957779881423,2,False,charles_dickens,human,human_interior,4811,human
human_interior,all_authors,1000,4811,5811,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/4787.txt,f3,1,0.031007262901700763,0.05611313301635002,0.025105870114649258,1,True,kathleen_thompson_norris,human,human_interior,4811,human
human_interior,all_authors,1000,5811,6811,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/4787.txt,f3,2,0.030967780794504747,0.0246300824115874,-0.006337698382917346,2,False,charles_dickens,human,human_interior,4811,human
human_interior,all_authors,1000,6811,7811,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/4787.txt,f3,3,0.03908456457764806,0.06647647955528706,0.027391914977639,1,True,kathleen_thompson_norris,human,human_interior,4811,human
human_interior,all_authors,1000,7811,8811,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/4787.txt,f3,4,0.05973809360086061,0.06030353167885535,0.0005654380779947371,1,True,kathleen_thompson_norris,human,human_interior,4811,human
human_interior,all_authors,1000,8811,9811,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/4787.txt,f3,5,0.028098931362516597,0.029419367920047453,0.001320436557530856,1,True,kathleen_thompson_norris,human,human_interior,4811,human
human_start,all_authors,1000,0,1000,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/28301.txt,f1,1,0.04567581616689839,0.024352224992884714,-0.021323591174013678,3,False,charles_dickens,human,human_start,0,human
human_start,all_authors,1000,1000,2000,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/28301.txt,f1,2,0.006358627610403852,0.011948344480426094,0.005589716870022242,1,True,kathleen_thompson_norris,human,human_start,0,human
human_start,all_authors,1000,2000,3000,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/28301.txt,f1,3,0.02505641559521033,0.01331592942887456,-0.011740486166335771,2,False,charles_dickens,human,human_start,0,human
human_start,all_authors,1000,3000,4000,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/28301.txt,f1,4,0.012185936005105879,0.023157961200257746,0.010972025195151867,1,True,kathleen_thompson_norris,human,human_start,0,human
human_start,all_authors,1000,4000,5000,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/28301.txt,f1,5,0.012613796132672196,0.04088839446176738,0.028274598329095187,1,True,kathleen_thompson_norris,human,human_start,0,human
human_start,all_authors,1000,0,1000,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/28301.txt,f3,1,0.0894629236332866,0.06512657105956211,-0.02433635257372449,2,False,charles_dickens,human,human_start,0,human
human_start,all_authors,1000,1000,2000,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/28301.txt,f3,2,0.03812092360177122,0.05087878790406623,0.012757864302295016,1,True,kathleen_thompson_norris,human,human_start,0,human
human_start,all_authors,1000,2000,3000,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/28301.txt,f3,3,0.0603312411248693,0.04539692813921258,-0.014934312985656721,2,False,charles_dickens,human,human_start,0,human
human_start,all_authors,1000,3000,4000,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/28301.txt,f3,4,0.0358163880870306,0.06639969367938592,0.030583305592355316,1,True,kathleen_thompson_norris,human,human_start,0,human
human_start,all_authors,1000,4000,5000,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/28301.txt,f3,5,0.04192282142209138,0.11125068952602361,0.06932786810393224,1,True,kathleen_thompson_norris,human,human_start,0,human
human_interior,all_authors,1000,4990,5990,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/28301.txt,f1,1,0.08226439676608965,0.038365229075941955,-0.0438991676901477,9,False,joseph_conrad,human,human_interior,4990,human
human_interior,all_authors,1000,5990,6990,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/28301.txt,f1,2,0.008777761686983297,0.02417663141900215,0.015398869732018853,1,True,kathleen_thompson_norris,human,human_interior,4990,human
human_interior,all_authors,1000,6990,7990,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/28301.txt,f1,3,0.01242705715310572,0.012539971318868108,0.00011291416576238687,1,True,kathleen_thompson_norris,human,human_interior,4990,human
human_interior,all_authors,1000,7990,8990,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/28301.txt,f1,4,0.013399783878105366,0.0058859189408522385,-0.007513864937253128,2,False,charles_dickens,human,human_interior,4990,human
human_interior,all_authors,1000,8990,9990,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/28301.txt,f1,5,0.026683535739251786,0.013182300289913459,-0.013501235449338327,5,False,charles_dickens,human,human_interior,4990,human
human_interior,all_authors,1000,4990,5990,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/28301.txt,f3,1,0.19051238196783948,0.13284386511476706,-0.05766851685307242,9,False,charles_dickens,human,human_interior,4990,human
human_interior,all_authors,1000,5990,6990,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/28301.txt,f3,2,0.032747694886152666,0.07097371664818335,0.03822602176203068,1,True,kathleen_thompson_norris,human,human_interior,4990,human
human_interior,all_authors,1000,6990,7990,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/28301.txt,f3,3,0.039116568969206914,0.04542273878522484,0.006306169816017927,1,True,kathleen_thompson_norris,human,human_interior,4990,human
human_interior,all_authors,1000,7990,8990,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/28301.txt,f3,4,0.04840262555038589,0.03532075974417996,-0.013081865806205926,2,False,charles_dickens,human,human_interior,4990,human
human_interior,all_authors,1000,8990,9990,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/28301.txt,f3,5,0.07487901269045782,0.03732410386610451,-0.03755490882435331,4,False,agnes_may_fleming,human,human_interior,4990,human
human_start,all_authors,1000,0,1000,louis_joseph_vance,gutenberg_texts/8741.txt,gutenberg_texts/8741.txt,f1,1,0.010533589291246356,0.029459646101218758,0.018926056809972402,1,True,louis_joseph_vance,human,human_start,0,human
human_start,all_authors,1000,1000,2000,louis_joseph_vance,gutenberg_texts/8741.txt,gutenberg_texts/8741.txt,f1,2,0.0066363313856862395,0.014808910227269373,0.008172578841583133,1,True,louis_joseph_vance,human,human_start,0,human
human_start,all_authors,1000,2000,3000,louis_joseph_vance,gutenberg_texts/8741.txt,gutenberg_texts/8741.txt,f1,3,0.006133471473619868,0.013548960696652977,0.007415489223033109,1,True,louis_joseph_vance,human,human_start,0,human
human_start,all_authors,1000,3000,4000,louis_joseph_vance,gutenberg_texts/8741.txt,gutenberg_texts/8741.txt,f1,4,0.010077137647063538,0.004843623296861246,-0.005233514350202292,2,False,agnes_may_fleming,human,human_start,0,human
human_start,all_authors,1000,4000,5000,louis_joseph_vance,gutenberg_texts/8741.txt,gutenberg_texts/8741.txt,f1,5,0.024782167388430608,0.02385972131353331,-0.0009224460748972971,2,False,susan_warner,human,human_start,0,human
human_start,all_authors,1000,0,1000,louis_joseph_vance,gutenberg_texts/8741.txt,gutenberg_texts/8741.txt,f3,1,0.04139206315678295,0.06986069979256725,0.0284686366357843,1,True,louis_joseph_vance,human,human_start,0,human
