author_set,source_type,condition,feature,chunk_size,author,cohort,sample_id,book_id,prompt_source_book,run_id,predicted_author,correct
all_authors,human,,f1,4000,joseph_conrad,existing,gutenberg_texts/2021.txt#chunk4,gutenberg_texts/2021.txt,,,herbert_george_wells,0
all_authors,human,,f1,4000,joseph_conrad,existing,gutenberg_texts/2021.txt#chunk5,gutenberg_texts/2021.txt,,,joseph_conrad,1
all_authors,human,,f1,4000,joseph_conrad,existing,gutenberg_texts/2021.txt#chunk6,gutenberg_texts/2021.txt,,,herbert_george_wells,0
all_authors,human,,f1,4000,mildred_wirt,new,gutenberg_texts/34592.txt#chunk1,gutenberg_texts/34592.txt,,,mildred_wirt,1
all_authors,human,,f1,4000,mildred_wirt,new,gutenberg_texts/34592.txt#chunk2,gutenberg_texts/34592.txt,,,mildred_wirt,1
all_authors,human,,f1,4000,mildred_wirt,new,gutenberg_texts/34832.txt#chunk1,gutenberg_texts/34832.txt,,,mildred_wirt,1
all_authors,human,,f1,4000,mildred_wirt,new,gutenberg_texts/34832.txt#chunk2,gutenberg_texts/34832.txt,,,mildred_wirt,1
all_authors,human,,f1,4000,mildred_wirt,new,gutenberg_texts/35082.txt#chunk1,gutenberg_texts/35082.txt,,,mildred_wirt,1
all_authors,human,,f1,4000,mildred_wirt,new,gutenberg_texts/35082.txt#chunk2,gutenberg_texts/35082.txt,,,mildred_wirt,1
all_authors,human,,f1,4000,robert_sidney_bowen,new,gutenberg_texts/32440.txt#chunk1,gutenberg_texts/32440.txt,,,ethel_m_dell,0
all_authors,human,,f1,4000,robert_sidney_bowen,new,gutenberg_texts/32440.txt#chunk2,gutenberg_texts/32440.txt,,,ethel_m_dell,0
all_authors,human,,f1,4000,robert_sidney_bowen,new,gutenberg_texts/32331.txt#chunk1,gutenberg_texts/32331.txt,,,robert_sidney_bowen,1
all_authors,human,,f1,4000,robert_sidney_bowen,new,gutenberg_texts/32331.txt#chunk2,gutenberg_texts/32331.txt,,,robert_sidney_bowen,1
all_authors,human,,f1,4000,robert_sidney_bowen,new,gutenberg_texts/32542.txt#chunk1,gutenberg_texts/32542.txt,,,robert_sidney_bowen,1
all_authors,human,,f1,4000,robert_sidney_bowen,new,gutenberg_texts/32542.txt#chunk2,gutenberg_texts/32542.txt,,,robert_sidney_bowen,1
all_authors,human,,f1,4000,luis_senarens,new,gutenberg_texts/54629.txt#chunk1,gutenberg_texts/54629.txt,,,ethel_m_dell,0
all_authors,human,,f1,4000,luis_senarens,new,gutenberg_texts/54648.txt#chunk1,gutenberg_texts/54648.txt,,,arthur_scott_bailey,0
all_authors,human,,f1,4000,luis_senarens,new,gutenberg_texts/55562.txt#chunk1,gutenberg_texts/55562.txt,,,arthur_scott_bailey,0
all_authors,human,,f1,4000,john_c_hutcheson,new,gutenberg_texts/21107.txt#chunk1,gutenberg_texts/21107.txt,,,john_c_hutcheson,1
all_authors,human,,f1,4000,john_c_hutcheson,new,gutenberg_texts/21107.txt#chunk2,gutenberg_texts/21107.txt,,,john_c_hutcheson,1
all_authors,human,,f1,4000,john_c_hutcheson,new,gutenberg_texts/21107.txt#chunk3,gutenberg_texts/21107.txt,,,john_c_hutcheson,1
all_authors,human,,f1,4000,john_c_hutcheson,new,gutenberg_texts/24267.txt#chunk1,gutenberg_texts/24267.txt,,,john_c_hutcheson,1
all_authors,human,,f1,4000,john_c_hutcheson,new,gutenberg_texts/24267.txt#chunk2,gutenberg_texts/24267.txt,,,john_c_hutcheson,1
all_authors,human,,f1,4000,john_c_hutcheson,new,gutenberg_texts/24267.txt#chunk3,gutenberg_texts/24267.txt,,,john_c_hutcheson,1
all_authors,human,,f1,4000,john_c_hutcheson,new,gutenberg_texts/21108.txt#chunk1,gutenberg_texts/21108.txt,,,john_c_hutcheson,1
all_authors,human,,f1,4000,john_c_hutcheson,new,gutenberg_texts/21108.txt#chunk2,gutenberg_texts/21108.txt,,,john_c_hutcheson,1
all_authors,human,,f1,4000,john_c_hutcheson,new,gutenberg_texts/21108.txt#chunk3,gutenberg_texts/21108.txt,,,john_c_hutcheson,1
all_authors,human,,f1,4000,john_c_hutcheson,new,gutenberg_texts/21108.txt#chunk4,gutenberg_texts/21108.txt,,,john_c_hutcheson,1
all_authors,human,,f1,4000,john_c_hutcheson,new,gutenberg_texts/21108.txt#chunk5,gutenberg_texts/21108.txt,,,john_c_hutcheson,1
all_authors,human,,f1,4000,harold_l_goodwin,new,gutenberg_texts/31581.txt#chunk1,gutenberg_texts/31581.txt,,,harold_l_goodwin,1
all_authors,human,,f1,4000,harold_l_goodwin,new,gutenberg_texts/31581.txt#chunk2,gutenberg_texts/31581.txt,,,harold_l_goodwin,1
all_authors,human,,f1,4000,harold_l_goodwin,new,gutenberg_texts/31589.txt#chunk1,gutenberg_texts/31589.txt,,,harold_l_goodwin,1
all_authors,human,,f1,4000,harold_l_goodwin,new,gutenberg_texts/31589.txt#chunk2,gutenberg_texts/31589.txt,,,harold_l_goodwin,1
all_authors,human,,f1,4000,harold_l_goodwin,new,gutenberg_texts/32059.txt#chunk1,gutenberg_texts/32059.txt,,,harold_l_goodwin,1
all_authors,human,,f1,4000,harold_l_goodwin,new,gutenberg_texts/32059.txt#chunk2,gutenberg_texts/32059.txt,,,harold_l_goodwin,1
all_authors,human,,f1,4000,kathleen_thompson_norris,new,gutenberg_texts/3635.txt#chunk1,gutenberg_texts/3635.txt,,,kathleen_thompson_norris,1
all_authors,human,,f1,4000,kathleen_thompson_norris,new,gutenberg_texts/4787.txt#chunk1,gutenberg_texts/4787.txt,,,charles_dickens,0
all_authors,human,,f1,4000,kathleen_thompson_norris,new,gutenberg_texts/4787.txt#chunk2,gutenberg_texts/4787.txt,,,kathleen_thompson_norris,1
all_authors,human,,f1,4000,kathleen_thompson_norris,new,gutenberg_texts/4787.txt#chunk3,gutenberg_texts/4787.txt,,,agnes_may_fleming,0
all_authors,human,,f1,4000,kathleen_thompson_norris,new,gutenberg_texts/4787.txt#chunk4,gutenberg_texts/4787.txt,,,kathleen_thompson_norris,1
all_authors,human,,f1,4000,kathleen_thompson_norris,new,gutenberg_texts/4787.txt#chunk5,gutenberg_texts/4787.txt,,,kathleen_thompson_norris,1
all_authors,human,,f1,4000,kathleen_thompson_norris,new,gutenberg_texts/4787.txt#chunk6,gutenberg_texts/4787.txt,,,agnes_may_fleming,0
all_authors,human,,f1,4000,kathleen_thompson_norris,new,gutenberg_texts/4787.txt#chunk7,gutenberg_texts/4787.txt,,,agnes_may_fleming,0
all_authors,human,,f1,4000,kathleen_thompson_norris,new,gutenberg_texts/28301.txt#chunk1,gutenberg_texts/28301.txt,,,kathleen_thompson_norris,1
all_authors,human,,f1,4000,kathleen_thompson_norris,new,gutenberg_texts/28301.txt#chunk2,gutenberg_texts/28301.txt,,,kathleen_thompson_norris,1
all_authors,human,,f1,4000,kathleen_thompson_norris,new,gutenberg_texts/28301.txt#chunk3,gutenberg_texts/28301.txt,,,charles_dickens,0
all_authors,human,,f1,4000,kathleen_thompson_norris,new,gutenberg_texts/28301.txt#chunk4,gutenberg_texts/28301.txt,,,kathleen_thompson_norris,1
all_authors,human,,f1,4000,louis_joseph_vance,new,gutenberg_texts/8741.txt#chunk1,gutenberg_texts/8741.txt,,,louis_joseph_vance,1
all_authors,human,,f1,4000,louis_joseph_vance,new,gutenberg_texts/8741.txt#chunk2,gutenberg_texts/8741.txt,,,louis_joseph_vance,1
all_authors,human,,f1,4000,louis_joseph_vance,new,gutenberg_texts/8741.txt#chunk3,gutenberg_texts/8741.txt,,,louis_joseph_vance,1
all_authors,human,,f1,4000,louis_joseph_vance,new,gutenberg_texts/9378.txt#chunk1,gutenberg_texts/9378.txt,,,charlotte_bronte,0
all_authors,human,,f1,4000,louis_joseph_vance,new,gutenberg_texts/9378.txt#chunk2,gutenberg_texts/9378.txt,,,louis_joseph_vance,1
all_authors,human,,f1,4000,louis_joseph_vance,new,gutenberg_texts/9378.txt#chunk3,gutenberg_texts/9378.txt,,,louis_joseph_vance,1
all_authors,human,,f1,4000,louis_joseph_vance,new,gutenberg_texts/9779.txt#chunk1,gutenberg_texts/9779.txt,,,louis_joseph_vance,1
all_authors,human,,f1,4000,louis_joseph_vance,new,gutenberg_texts/9779.txt#chunk2,gutenberg_texts/9779.txt,,,louis_joseph_vance,1
all_authors,human,,f1,4000,louis_joseph_vance,new,gutenberg_texts/9779.txt#chunk3,gutenberg_texts/9779.txt,,,jane_austen,0
all_authors,human,,f1,4000,louis_joseph_vance,new,gutenberg_texts/9779.txt#chunk4,gutenberg_texts/9779.txt,,,agnes_may_fleming,0
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/16918.txt#chunk1,gutenberg_texts/16918.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/16918.txt#chunk2,gutenberg_texts/16918.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/16918.txt#chunk3,gutenberg_texts/16918.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/16918.txt#chunk4,gutenberg_texts/16918.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/16918.txt#chunk5,gutenberg_texts/16918.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/16918.txt#chunk6,gutenberg_texts/16918.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/16918.txt#chunk7,gutenberg_texts/16918.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/16918.txt#chunk8,gutenberg_texts/16918.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/16918.txt#chunk9,gutenberg_texts/16918.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/16918.txt#chunk10,gutenberg_texts/16918.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/16918.txt#chunk11,gutenberg_texts/16918.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/8874.txt#chunk1,gutenberg_texts/8874.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/8874.txt#chunk2,gutenberg_texts/8874.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/8874.txt#chunk3,gutenberg_texts/8874.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/8874.txt#chunk4,gutenberg_texts/8874.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/8874.txt#chunk5,gutenberg_texts/8874.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/8874.txt#chunk6,gutenberg_texts/8874.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/8874.txt#chunk7,gutenberg_texts/8874.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/8874.txt#chunk8,gutenberg_texts/8874.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/8874.txt#chunk9,gutenberg_texts/8874.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/8874.txt#chunk10,gutenberg_texts/8874.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/8874.txt#chunk11,gutenberg_texts/8874.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/8874.txt#chunk12,gutenberg_texts/8874.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/29824.txt#chunk1,gutenberg_texts/29824.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/29824.txt#chunk2,gutenberg_texts/29824.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/29824.txt#chunk3,gutenberg_texts/29824.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/29824.txt#chunk4,gutenberg_texts/29824.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/29824.txt#chunk5,gutenberg_texts/29824.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/29824.txt#chunk6,gutenberg_texts/29824.txt,,,susan_warner,1
all_authors,human,,f1,4000,susan_warner,new,gutenberg_texts/29824.txt#chunk7,gutenberg_texts/29824.txt,,,susan_warner,1
all_authors,human,,f1,4000,ethel_m_dell,new,gutenberg_texts/12360.txt#chunk1,gutenberg_texts/12360.txt,,,ethel_m_dell,1
all_authors,human,,f1,4000,ethel_m_dell,new,gutenberg_texts/12360.txt#chunk2,gutenberg_texts/12360.txt,,,ethel_m_dell,1
all_authors,human,,f1,4000,ethel_m_dell,new,gutenberg_texts/12360.txt#chunk3,gutenberg_texts/12360.txt,,,ethel_m_dell,1
all_authors,human,,f1,4000,ethel_m_dell,new,gutenberg_texts/12360.txt#chunk4,gutenberg_texts/12360.txt,,,ethel_m_dell,1
all_authors,human,,f1,4000,ethel_m_dell,new,gutenberg_texts/12360.txt#chunk5,gutenberg_texts/12360.txt,,,ethel_m_dell,1
all_authors,human,,f1,4000,ethel_m_dell,new,gutenberg_texts/13960.txt#chunk1,gutenberg_texts/13960.txt,,,ethel_m_dell,1
all_authors,human,,f1,4000,ethel_m_dell,new,gutenberg_texts/13960.txt#chunk2,gutenberg_texts/13960.txt,,,ethel_m_dell,1
all_authors,human,,f1,4000,ethel_m_dell,new,gutenberg_texts/13960.txt#chunk3,gutenberg_texts/13960.txt,,,ethel_m_dell,1
all_authors,human,,f1,4000,ethel_m_dell,new,gutenberg_texts/13960.txt#chunk4,gutenberg_texts/13960.txt,,,ethel_m_dell,1
all_authors,human,,f1,4000,ethel_m_dell,new,gutenberg_texts/13960.txt#chunk5,gutenberg_texts/13960.txt,,,ethel_m_dell,1
all_authors,human,,f1,4000,ethel_m_dell,new,gutenberg_texts/13547.txt#chunk1,gutenberg_texts/13547.txt,,,ethel_m_dell,1
all_authors,human,,f1,4000,ethel_m_dell,new,gutenberg_texts/13547.txt#chunk2,gutenberg_texts/13547.txt,,,ethel_m_dell,1
all_authors,human,,f1,4000,ethel_m_dell,new,gutenberg_texts/13547.txt#chunk3,gutenberg_texts/13547.txt,,,ethel_m_dell,1
all_authors,human,,f1,4000,ethel_m_dell,new,gutenberg_texts/13547.txt#chunk4,gutenberg_texts/13547.txt,,,ethel_m_dell,1
all_authors,human,,f1,4000,ethel_m_dell,new,gutenberg_texts/13547.txt#chunk5,gutenberg_texts/13547.txt,,,ethel_m_dell,1
all_authors,human,,f1,4000,ethel_m_dell,new,gutenberg_texts/13547.txt#chunk6,gutenberg_texts/13547.txt,,,ethel_m_dell,1
all_authors,human,,f1,4000,ethel_m_dell,new,gutenberg_texts/13547.txt#chunk7,gutenberg_texts/13547.txt,,,ethel_m_dell,1
all_authors,human,,f1,4000,ethel_m_dell,new,gutenberg_texts/13547.txt#chunk8,gutenberg_texts/13547.txt,,,ethel_m_dell,1
all_authors,llm,flash,f1,4000,jane_austen,existing,generated_texts_positional_mechanism_v1/flash_c2/jane_austen/run_01.txt,,full_books/jane_austen_full.txt,1,oscar_wilde,0
all_authors,llm,flash,f1,4000,jane_austen,existing,generated_texts_positional_mechanism_v1/flash_c2/jane_austen/run_02.txt,,full_books/jane_austen_full.txt,2,oscar_wilde,0
all_authors,llm,flash,f1,4000,jane_austen,existing,generated_texts_positional_mechanism_v1/flash_c2/jane_austen/run_03.txt,,gutenberg_texts/161.txt,3,oscar_wilde,0
all_authors,llm,flash,f1,4000,jane_austen,existing,generated_texts_positional_mechanism_v1/flash_c2/jane_austen/run_04.txt,,full_books/jane_austen_full.txt,4,mary_shelley,0
all_authors,llm,flash,f1,4000,jane_austen,existing,generated_texts_positional_mechanism_v1/flash_c2/jane_austen/run_05.txt,,full_books/jane_austen_full.txt,5,oscar_wilde,0
all_authors,llm,flash,f1,4000,jane_austen,existing,generated_texts_positional_mechanism_v1/flash_c2/jane_austen/run_06.txt,,gutenberg_texts/161.txt,6,charles_dickens,0
all_authors,llm,flash,f1,4000,jane_austen,existing,generated_texts_positional_mechanism_v1/flash_c2/jane_austen/run_07.txt,,full_books/jane_austen_full.txt,7,mary_shelley,0
all_authors,llm,flash,f1,4000,jane_austen,existing,generated_texts_positional_mechanism_v1/flash_c2/jane_austen/run_08.txt,,full_books/jane_austen_full.txt,8,oscar_wilde,0
all_authors,llm,flash,f1,4000,jane_austen,existing,generated_texts_positional_mechanism_v1/flash_c2/jane_austen/run_09.txt,,gutenberg_texts/161.txt,9,oscar_wilde,0
all_authors,llm,flash,f1,4000,jane_austen,existing,generated_texts_positional_mechanism_v1/flash_c2/jane_austen/run_10.txt,,full_books/jane_austen_full.txt,10,oscar_wilde,0
all_authors,llm,flash,f1,4000,jane_austen,existing,generated_texts_positional_mechanism_v1/flash_c2/jane_austen/run_11.txt,,full_books/jane_austen_full.txt,11,oscar_wilde,0
all_authors,llm,flash,f1,4000,jane_austen,existing,generated_texts_positional_mechanism_v1/flash_c2/jane_austen/run_12.txt,,gutenberg_texts/161.txt,12,oscar_wilde,0
all_authors,llm,flash,f1,4000,jane_austen,existing,generated_texts_positional_mechanism_v1/flash_c2/jane_austen/run_13.txt,,full_books/jane_austen_full.txt,13,oscar_wilde,0
all_authors,llm,flash,f1,4000,jane_austen,existing,generated_texts_positional_mechanism_v1/flash_c2/jane_austen/run_14.txt,,full_books/jane_austen_full.txt,14,oscar_wilde,0
all_authors,llm,flash,f1,4000,jane_austen,existing,generated_texts_positional_mechanism_v1/flash_c2/jane_austen/run_15.txt,,gutenberg_texts/161.txt,15,oscar_wilde,0
all_authors,llm,flash,f1,4000,jane_austen,existing,generated_texts_positional_mechanism_v1/flash_c2/jane_austen/run_16.txt,,full_books/jane_austen_full.txt,16,oscar_wilde,0
all_authors,llm,flash,f1,4000,jane_austen,existing,generated_texts_positional_mechanism_v1/flash_c2/jane_austen/run_17.txt,,full_books/jane_austen_full.txt,17,charles_dickens,0
all_authors,llm,flash,f1,4000,jane_austen,existing,generated_texts_positional_mechanism_v1/flash_c2/jane_austen/run_18.txt,,gutenberg_texts/161.txt,18,oscar_wilde,0
all_authors,llm,flash,f1,4000,jane_austen,existing,generated_texts_positional_mechanism_v1/flash_c2/jane_austen/run_19.txt,,full_books/jane_austen_full.txt,19,jane_austen,1
all_authors,llm,flash,f1,4000,jane_austen,existing,generated_texts_positional_mechanism_v1/flash_c2/jane_austen/run_20.txt,,full_books/jane_austen_full.txt,20,oscar_wilde,0
all_authors,llm,flash,f1,4000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_01.txt,,full_books/herbert_george_wells_full.txt,1,oscar_wilde,0
all_authors,llm,flash,f1,4000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_02.txt,,gutenberg_texts/35.txt,2,mary_shelley,0
all_authors,llm,flash,f1,4000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_03.txt,,full_books/herbert_george_wells_full.txt,3,oscar_wilde,0
all_authors,llm,flash,f1,4000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_04.txt,,gutenberg_texts/35.txt,4,mary_shelley,0
all_authors,llm,flash,f1,4000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_05.txt,,full_books/herbert_george_wells_full.txt,5,oscar_wilde,0
all_authors,llm,flash,f1,4000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_06.txt,,gutenberg_texts/35.txt,6,mary_shelley,0
all_authors,llm,flash,f1,4000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_07.txt,,full_books/herbert_george_wells_full.txt,7,oscar_wilde,0
all_authors,llm,flash,f1,4000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_08.txt,,gutenberg_texts/35.txt,8,mary_shelley,0
all_authors,llm,flash,f1,4000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_09.txt,,full_books/herbert_george_wells_full.txt,9,oscar_wilde,0
all_authors,llm,flash,f1,4000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_10.txt,,gutenberg_texts/35.txt,10,mary_shelley,0
all_authors,llm,flash,f1,4000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_11.txt,,full_books/herbert_george_wells_full.txt,11,oscar_wilde,0
all_authors,llm,flash,f1,4000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_12.txt,,gutenberg_texts/35.txt,12,mary_shelley,0
all_authors,llm,flash,f1,4000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_13.txt,,full_books/herbert_george_wells_full.txt,13,oscar_wilde,0
all_authors,llm,flash,f1,4000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_14.txt,,gutenberg_texts/35.txt,14,mary_shelley,0
all_authors,llm,flash,f1,4000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_15.txt,,full_books/herbert_george_wells_full.txt,15,oscar_wilde,0
all_authors,llm,flash,f1,4000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_16.txt,,gutenberg_texts/35.txt,16,mary_shelley,0
all_authors,llm,flash,f1,4000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_17.txt,,full_books/herbert_george_wells_full.txt,17,oscar_wilde,0
