rival_mode,window_policy,budget_n,draw,role,design,author,held_out,books,n_marks,long_start,half_start,short_start
symmetric,random,1000,9,rival,two_books,louis_joseph_vance,,gutenberg_texts/8741.txt;gutenberg_texts/9378.txt,2000,7726,7726,2550
symmetric,random,1000,9,rival,one_book,luis_senarens,,gutenberg_texts/54648.txt,2000,2166,2166,1098
symmetric,random,1000,9,rival,two_books,luis_senarens,,gutenberg_texts/54648.txt;gutenberg_texts/54629.txt,2000,2166,2166,1098
symmetric,random,1000,9,rival,one_book,mark_twain,,gutenberg_texts/86.txt,2000,10579,10579,9327
symmetric,random,1000,9,rival,two_books,mark_twain,,gutenberg_texts/86.txt;gutenberg_texts/74.txt,2000,10579,10579,9327
symmetric,random,1000,9,rival,one_book,mary_shelley,,gutenberg_texts/15238.txt,2000,1640,1640,4512
symmetric,random,1000,9,rival,two_books,mary_shelley,,gutenberg_texts/15238.txt;gutenberg_texts/84.txt,2000,1640,1640,4512
symmetric,random,1000,9,rival,one_book,mildred_wirt,,gutenberg_texts/34592.txt,2000,5635,5635,6943
symmetric,random,1000,9,rival,two_books,mildred_wirt,,gutenberg_texts/34592.txt;gutenberg_texts/34832.txt,2000,5635,5635,6943
symmetric,random,1000,9,rival,one_book,oscar_wilde,,gutenberg_texts/773.txt,2000,1057,1057,18
symmetric,random,1000,9,rival,two_books,oscar_wilde,,gutenberg_texts/773.txt;gutenberg_texts/14522.txt,2000,1057,1057,18
symmetric,random,1000,9,rival,one_book,robert_sidney_bowen,,gutenberg_texts/32331.txt,2000,4753,4753,5884
symmetric,random,1000,9,rival,two_books,robert_sidney_bowen,,gutenberg_texts/32331.txt;gutenberg_texts/32440.txt,2000,4753,4753,5884
symmetric,random,1000,9,rival,one_book,susan_warner,,gutenberg_texts/8874.txt,2000,45687,45687,12852
symmetric,random,1000,9,rival,two_books,susan_warner,,gutenberg_texts/8874.txt;gutenberg_texts/16918.txt,2000,45687,45687,12852
symmetric,random,1000,9,target,one_book,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,gutenberg_texts/7063.txt,2000,22356,22356,8917
symmetric,random,1000,9,target,two_books,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,gutenberg_texts/7063.txt;gutenberg_texts/15317.txt,2000,22356,22356,8917
symmetric,random,1000,9,target,one_book,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,gutenberg_texts/15317.txt,2000,16143,16143,11773
symmetric,random,1000,9,target,two_books,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,gutenberg_texts/15317.txt;gutenberg_texts/7063.txt,2000,16143,16143,11773
symmetric,random,1000,9,target,one_book,agnes_may_fleming,gutenberg_texts/7063.txt,full_books/agnes_may_fleming_full.txt,2000,295,295,13869
symmetric,random,1000,9,target,two_books,agnes_may_fleming,gutenberg_texts/7063.txt,full_books/agnes_may_fleming_full.txt;gutenberg_texts/15317.txt,2000,295,295,13869
symmetric,random,1000,9,target,one_book,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/15317.txt,2000,12583,12583,3988
symmetric,random,1000,9,target,two_books,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/15317.txt;full_books/agnes_may_fleming_full.txt,2000,12583,12583,3988
symmetric,random,1000,9,target,one_book,agnes_may_fleming,gutenberg_texts/15317.txt,full_books/agnes_may_fleming_full.txt,2000,10186,10186,4098
symmetric,random,1000,9,target,two_books,agnes_may_fleming,gutenberg_texts/15317.txt,full_books/agnes_may_fleming_full.txt;gutenberg_texts/7063.txt,2000,10186,10186,4098
symmetric,random,1000,9,target,one_book,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/7063.txt,2000,6543,6543,12524
symmetric,random,1000,9,target,two_books,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/7063.txt;full_books/agnes_may_fleming_full.txt,2000,6543,6543,12524
symmetric,random,1000,9,target,one_book,arthur_conan_doyle,gutenberg_texts/1661.txt,gutenberg_texts/244.txt,2000,2070,2070,1090
symmetric,random,1000,9,target,two_books,arthur_conan_doyle,gutenberg_texts/1661.txt,gutenberg_texts/244.txt;gutenberg_texts/2852.txt,2000,2070,2070,1090
symmetric,random,1000,9,target,one_book,arthur_conan_doyle,gutenberg_texts/1661.txt,gutenberg_texts/2852.txt,2000,1793,1793,3856
symmetric,random,1000,9,target,two_books,arthur_conan_doyle,gutenberg_texts/1661.txt,gutenberg_texts/2852.txt;gutenberg_texts/244.txt,2000,1793,1793,3856
symmetric,random,1000,9,target,one_book,arthur_conan_doyle,gutenberg_texts/244.txt,gutenberg_texts/1661.txt,2000,5228,5228,8854
symmetric,random,1000,9,target,two_books,arthur_conan_doyle,gutenberg_texts/244.txt,gutenberg_texts/1661.txt;gutenberg_texts/2852.txt,2000,5228,5228,8854
symmetric,random,1000,9,target,one_book,arthur_conan_doyle,gutenberg_texts/244.txt,gutenberg_texts/2852.txt,2000,4231,4231,13044
symmetric,random,1000,9,target,two_books,arthur_conan_doyle,gutenberg_texts/244.txt,gutenberg_texts/2852.txt;gutenberg_texts/1661.txt,2000,4231,4231,13044
symmetric,random,1000,9,target,one_book,arthur_conan_doyle,gutenberg_texts/2852.txt,gutenberg_texts/1661.txt,2000,2039,2039,4538
symmetric,random,1000,9,target,two_books,arthur_conan_doyle,gutenberg_texts/2852.txt,gutenberg_texts/1661.txt;gutenberg_texts/244.txt,2000,2039,2039,4538
symmetric,random,1000,9,target,one_book,arthur_conan_doyle,gutenberg_texts/2852.txt,gutenberg_texts/244.txt,2000,3718,3718,1698
symmetric,random,1000,9,target,two_books,arthur_conan_doyle,gutenberg_texts/2852.txt,gutenberg_texts/244.txt;gutenberg_texts/1661.txt,2000,3718,3718,1698
symmetric,random,1000,9,target,one_book,arthur_scott_bailey,gutenberg_texts/9462.txt,gutenberg_texts/18656.txt,2000,518,518,859
symmetric,random,1000,9,target,two_books,arthur_scott_bailey,gutenberg_texts/9462.txt,gutenberg_texts/18656.txt;gutenberg_texts/24589.txt,2000,518,518,859
symmetric,random,1000,9,target,one_book,arthur_scott_bailey,gutenberg_texts/9462.txt,gutenberg_texts/24589.txt,2000,59,59,1638
symmetric,random,1000,9,target,two_books,arthur_scott_bailey,gutenberg_texts/9462.txt,gutenberg_texts/24589.txt;gutenberg_texts/18656.txt,2000,59,59,1638
symmetric,random,1000,9,target,one_book,arthur_scott_bailey,gutenberg_texts/18656.txt,gutenberg_texts/9462.txt,2000,57,57,1217
symmetric,random,1000,9,target,two_books,arthur_scott_bailey,gutenberg_texts/18656.txt,gutenberg_texts/9462.txt;gutenberg_texts/24589.txt,2000,57,57,1217
symmetric,random,1000,9,target,one_book,arthur_scott_bailey,gutenberg_texts/18656.txt,gutenberg_texts/24589.txt,2000,253,253,1215
symmetric,random,1000,9,target,two_books,arthur_scott_bailey,gutenberg_texts/18656.txt,gutenberg_texts/24589.txt;gutenberg_texts/9462.txt,2000,253,253,1215
symmetric,random,1000,9,target,one_book,arthur_scott_bailey,gutenberg_texts/24589.txt,gutenberg_texts/9462.txt,2000,222,222,820
symmetric,random,1000,9,target,two_books,arthur_scott_bailey,gutenberg_texts/24589.txt,gutenberg_texts/9462.txt;gutenberg_texts/18656.txt,2000,222,222,820
symmetric,random,1000,9,target,one_book,arthur_scott_bailey,gutenberg_texts/24589.txt,gutenberg_texts/18656.txt,2000,631,631,336
symmetric,random,1000,9,target,two_books,arthur_scott_bailey,gutenberg_texts/24589.txt,gutenberg_texts/18656.txt;gutenberg_texts/9462.txt,2000,631,631,336
symmetric,random,1000,9,target,one_book,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/98.txt,2000,18810,18810,26721
symmetric,random,1000,9,target,two_books,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/98.txt;gutenberg_texts/1400.txt,2000,18810,18810,26721
symmetric,random,1000,9,target,one_book,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/1400.txt,2000,9314,9314,11314
symmetric,random,1000,9,target,two_books,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/1400.txt;gutenberg_texts/98.txt,2000,9314,9314,11314
symmetric,random,1000,9,target,one_book,charles_dickens,gutenberg_texts/98.txt,gutenberg_texts/46.txt,2000,3370,3370,21309
symmetric,random,1000,9,target,two_books,charles_dickens,gutenberg_texts/98.txt,gutenberg_texts/46.txt;gutenberg_texts/1400.txt,2000,3370,3370,21309
symmetric,random,1000,9,target,one_book,charles_dickens,gutenberg_texts/98.txt,gutenberg_texts/1400.txt,2000,14266,14266,3100
symmetric,random,1000,9,target,two_books,charles_dickens,gutenberg_texts/98.txt,gutenberg_texts/1400.txt;gutenberg_texts/46.txt,2000,14266,14266,3100
symmetric,random,1000,9,target,one_book,charles_dickens,gutenberg_texts/1400.txt,gutenberg_texts/46.txt,2000,3245,3245,22709
symmetric,random,1000,9,target,two_books,charles_dickens,gutenberg_texts/1400.txt,gutenberg_texts/46.txt;gutenberg_texts/98.txt,2000,3245,3245,22709
symmetric,random,1000,9,target,one_book,charles_dickens,gutenberg_texts/1400.txt,gutenberg_texts/98.txt,2000,10483,10483,3417
symmetric,random,1000,9,target,two_books,charles_dickens,gutenberg_texts/1400.txt,gutenberg_texts/98.txt;gutenberg_texts/46.txt,2000,10483,10483,3417
symmetric,random,1000,9,target,one_book,charlotte_bronte,gutenberg_texts/1260.txt,gutenberg_texts/30486.txt,2000,14405,14405,5173
symmetric,random,1000,9,target,two_books,charlotte_bronte,gutenberg_texts/1260.txt,gutenberg_texts/30486.txt;gutenberg_texts/9182.txt,2000,14405,14405,5173
symmetric,random,1000,9,target,one_book,charlotte_bronte,gutenberg_texts/1260.txt,gutenberg_texts/9182.txt,2000,1882,1882,35567
symmetric,random,1000,9,target,two_books,charlotte_bronte,gutenberg_texts/1260.txt,gutenberg_texts/9182.txt;gutenberg_texts/30486.txt,2000,1882,1882,35567
symmetric,random,1000,9,target,one_book,charlotte_bronte,gutenberg_texts/30486.txt,gutenberg_texts/1260.txt,2000,33815,33815,21541
symmetric,random,1000,9,target,two_books,charlotte_bronte,gutenberg_texts/30486.txt,gutenberg_texts/1260.txt;gutenberg_texts/9182.txt,2000,33815,33815,21541
symmetric,random,1000,9,target,one_book,charlotte_bronte,gutenberg_texts/30486.txt,gutenberg_texts/9182.txt,2000,28714,28714,29452
symmetric,random,1000,9,target,two_books,charlotte_bronte,gutenberg_texts/30486.txt,gutenberg_texts/9182.txt;gutenberg_texts/1260.txt,2000,28714,28714,29452
symmetric,random,1000,9,target,one_book,charlotte_bronte,gutenberg_texts/9182.txt,gutenberg_texts/1260.txt,2000,523,523,24671
symmetric,random,1000,9,target,two_books,charlotte_bronte,gutenberg_texts/9182.txt,gutenberg_texts/1260.txt;gutenberg_texts/30486.txt,2000,523,523,24671
symmetric,random,1000,9,target,one_book,charlotte_bronte,gutenberg_texts/9182.txt,gutenberg_texts/30486.txt,2000,38810,38810,29627
symmetric,random,1000,9,target,two_books,charlotte_bronte,gutenberg_texts/9182.txt,gutenberg_texts/30486.txt;gutenberg_texts/1260.txt,2000,38810,38810,29627
symmetric,random,1000,9,target,one_book,ethel_m_dell,gutenberg_texts/12360.txt,gutenberg_texts/13960.txt,2000,9757,9757,26490
symmetric,random,1000,9,target,two_books,ethel_m_dell,gutenberg_texts/12360.txt,gutenberg_texts/13960.txt;gutenberg_texts/13547.txt,2000,9757,9757,26490
symmetric,random,1000,9,target,one_book,ethel_m_dell,gutenberg_texts/12360.txt,gutenberg_texts/13547.txt,2000,2269,2269,11004
symmetric,random,1000,9,target,two_books,ethel_m_dell,gutenberg_texts/12360.txt,gutenberg_texts/13547.txt;gutenberg_texts/13960.txt,2000,2269,2269,11004
symmetric,random,1000,9,target,one_book,ethel_m_dell,gutenberg_texts/13960.txt,gutenberg_texts/12360.txt,2000,13665,13665,16568
symmetric,random,1000,9,target,two_books,ethel_m_dell,gutenberg_texts/13960.txt,gutenberg_texts/12360.txt;gutenberg_texts/13547.txt,2000,13665,13665,16568
symmetric,random,1000,9,target,one_book,ethel_m_dell,gutenberg_texts/13960.txt,gutenberg_texts/13547.txt,2000,4896,4896,5018
symmetric,random,1000,9,target,two_books,ethel_m_dell,gutenberg_texts/13960.txt,gutenberg_texts/13547.txt;gutenberg_texts/12360.txt,2000,4896,4896,5018
symmetric,random,1000,9,target,one_book,ethel_m_dell,gutenberg_texts/13547.txt,gutenberg_texts/12360.txt,2000,976,976,5818
symmetric,random,1000,9,target,two_books,ethel_m_dell,gutenberg_texts/13547.txt,gutenberg_texts/12360.txt;gutenberg_texts/13960.txt,2000,976,976,5818
symmetric,random,1000,9,target,one_book,ethel_m_dell,gutenberg_texts/13547.txt,gutenberg_texts/13960.txt,2000,5016,5016,21346
symmetric,random,1000,9,target,two_books,ethel_m_dell,gutenberg_texts/13547.txt,gutenberg_texts/13960.txt;gutenberg_texts/12360.txt,2000,5016,5016,21346
symmetric,random,1000,9,target,one_book,harold_l_goodwin,gutenberg_texts/31581.txt,gutenberg_texts/31589.txt,2000,4335,4335,496
symmetric,random,1000,9,target,two_books,harold_l_goodwin,gutenberg_texts/31581.txt,gutenberg_texts/31589.txt;gutenberg_texts/32059.txt,2000,4335,4335,496
symmetric,random,1000,9,target,one_book,harold_l_goodwin,gutenberg_texts/31581.txt,gutenberg_texts/32059.txt,2000,1272,1272,1746
symmetric,random,1000,9,target,two_books,harold_l_goodwin,gutenberg_texts/31581.txt,gutenberg_texts/32059.txt;gutenberg_texts/31589.txt,2000,1272,1272,1746
symmetric,random,1000,9,target,one_book,harold_l_goodwin,gutenberg_texts/31589.txt,gutenberg_texts/31581.txt,2000,482,482,3800
symmetric,random,1000,9,target,two_books,harold_l_goodwin,gutenberg_texts/31589.txt,gutenberg_texts/31581.txt;gutenberg_texts/32059.txt,2000,482,482,3800
symmetric,random,1000,9,target,one_book,harold_l_goodwin,gutenberg_texts/31589.txt,gutenberg_texts/32059.txt,2000,4057,4057,80
symmetric,random,1000,9,target,two_books,harold_l_goodwin,gutenberg_texts/31589.txt,gutenberg_texts/32059.txt;gutenberg_texts/31581.txt,2000,4057,4057,80
symmetric,random,1000,9,target,one_book,harold_l_goodwin,gutenberg_texts/32059.txt,gutenberg_texts/31581.txt,2000,6099,6099,2914
symmetric,random,1000,9,target,two_books,harold_l_goodwin,gutenberg_texts/32059.txt,gutenberg_texts/31581.txt;gutenberg_texts/31589.txt,2000,6099,6099,2914
symmetric,random,1000,9,target,one_book,harold_l_goodwin,gutenberg_texts/32059.txt,gutenberg_texts/31589.txt,2000,3281,3281,908
symmetric,random,1000,9,target,two_books,harold_l_goodwin,gutenberg_texts/32059.txt,gutenberg_texts/31589.txt;gutenberg_texts/31581.txt,2000,3281,3281,908
symmetric,random,1000,9,target,one_book,herbert_george_wells,full_books/herbert_george_wells_full.txt,gutenberg_texts/35.txt,2000,2487,2487,4891
symmetric,random,1000,9,target,two_books,herbert_george_wells,full_books/herbert_george_wells_full.txt,gutenberg_texts/35.txt;gutenberg_texts/36.txt,2000,2487,2487,4891
symmetric,random,1000,9,target,one_book,herbert_george_wells,full_books/herbert_george_wells_full.txt,gutenberg_texts/36.txt,2000,1782,1782,3834
symmetric,random,1000,9,target,two_books,herbert_george_wells,full_books/herbert_george_wells_full.txt,gutenberg_texts/36.txt;gutenberg_texts/35.txt,2000,1782,1782,3834
symmetric,random,1000,9,target,one_book,herbert_george_wells,gutenberg_texts/35.txt,full_books/herbert_george_wells_full.txt,2000,3847,3847,5878
symmetric,random,1000,9,target,two_books,herbert_george_wells,gutenberg_texts/35.txt,full_books/herbert_george_wells_full.txt;gutenberg_texts/36.txt,2000,3847,3847,5878
symmetric,random,1000,9,target,one_book,herbert_george_wells,gutenberg_texts/35.txt,gutenberg_texts/36.txt,2000,392,392,8877
symmetric,random,1000,9,target,two_books,herbert_george_wells,gutenberg_texts/35.txt,gutenberg_texts/36.txt;full_books/herbert_george_wells_full.txt,2000,392,392,8877
symmetric,random,1000,9,target,one_book,herbert_george_wells,gutenberg_texts/36.txt,full_books/herbert_george_wells_full.txt,2000,5743,5743,518
symmetric,random,1000,9,target,two_books,herbert_george_wells,gutenberg_texts/36.txt,full_books/herbert_george_wells_full.txt;gutenberg_texts/35.txt,2000,5743,5743,518
symmetric,random,1000,9,target,one_book,herbert_george_wells,gutenberg_texts/36.txt,gutenberg_texts/35.txt,2000,105,105,247
symmetric,random,1000,9,target,two_books,herbert_george_wells,gutenberg_texts/36.txt,gutenberg_texts/35.txt;full_books/herbert_george_wells_full.txt,2000,105,105,247
symmetric,random,1000,9,target,one_book,jane_austen,full_books/jane_austen_full.txt,gutenberg_texts/161.txt,2000,6899,6899,3885
symmetric,random,1000,9,target,two_books,jane_austen,full_books/jane_austen_full.txt,gutenberg_texts/161.txt;gutenberg_texts/1342.txt,2000,6899,6899,3885
symmetric,random,1000,9,target,one_book,jane_austen,full_books/jane_austen_full.txt,gutenberg_texts/1342.txt,2000,10972,10972,1018
symmetric,random,1000,9,target,two_books,jane_austen,full_books/jane_austen_full.txt,gutenberg_texts/1342.txt;gutenberg_texts/161.txt,2000,10972,10972,1018
symmetric,random,1000,9,target,one_book,jane_austen,gutenberg_texts/161.txt,full_books/jane_austen_full.txt,2000,10219,10219,17777
symmetric,random,1000,9,target,two_books,jane_austen,gutenberg_texts/161.txt,full_books/jane_austen_full.txt;gutenberg_texts/1342.txt,2000,10219,10219,17777
symmetric,random,1000,9,target,one_book,jane_austen,gutenberg_texts/161.txt,gutenberg_texts/1342.txt,2000,12247,12247,7415
symmetric,random,1000,9,target,two_books,jane_austen,gutenberg_texts/161.txt,gutenberg_texts/1342.txt;full_books/jane_austen_full.txt,2000,12247,12247,7415
symmetric,random,1000,9,target,one_book,jane_austen,gutenberg_texts/1342.txt,full_books/jane_austen_full.txt,2000,3860,3860,3538
symmetric,random,1000,9,target,two_books,jane_austen,gutenberg_texts/1342.txt,full_books/jane_austen_full.txt;gutenberg_texts/161.txt,2000,3860,3860,3538
symmetric,random,1000,9,target,one_book,jane_austen,gutenberg_texts/1342.txt,gutenberg_texts/161.txt,2000,15636,15636,20295
symmetric,random,1000,9,target,two_books,jane_austen,gutenberg_texts/1342.txt,gutenberg_texts/161.txt;full_books/jane_austen_full.txt,2000,15636,15636,20295
symmetric,random,1000,9,target,one_book,john_c_hutcheson,gutenberg_texts/21107.txt,gutenberg_texts/24267.txt,2000,12323,12323,7243
symmetric,random,1000,9,target,two_books,john_c_hutcheson,gutenberg_texts/21107.txt,gutenberg_texts/24267.txt;gutenberg_texts/21108.txt,2000,12323,12323,7243
symmetric,random,1000,9,target,one_book,john_c_hutcheson,gutenberg_texts/21107.txt,gutenberg_texts/21108.txt,2000,5752,5752,10293
symmetric,random,1000,9,target,two_books,john_c_hutcheson,gutenberg_texts/21107.txt,gutenberg_texts/21108.txt;gutenberg_texts/24267.txt,2000,5752,5752,10293
symmetric,random,1000,9,target,one_book,john_c_hutcheson,gutenberg_texts/24267.txt,gutenberg_texts/21107.txt,2000,3471,3471,10489
symmetric,random,1000,9,target,two_books,john_c_hutcheson,gutenberg_texts/24267.txt,gutenberg_texts/21107.txt;gutenberg_texts/21108.txt,2000,3471,3471,10489
symmetric,random,1000,9,target,one_book,john_c_hutcheson,gutenberg_texts/24267.txt,gutenberg_texts/21108.txt,2000,13325,13325,4818
symmetric,random,1000,9,target,two_books,john_c_hutcheson,gutenberg_texts/24267.txt,gutenberg_texts/21108.txt;gutenberg_texts/21107.txt,2000,13325,13325,4818
symmetric,random,1000,9,target,one_book,john_c_hutcheson,gutenberg_texts/21108.txt,gutenberg_texts/21107.txt,2000,11509,11509,10516
symmetric,random,1000,9,target,two_books,john_c_hutcheson,gutenberg_texts/21108.txt,gutenberg_texts/21107.txt;gutenberg_texts/24267.txt,2000,11509,11509,10516
symmetric,random,1000,9,target,one_book,john_c_hutcheson,gutenberg_texts/21108.txt,gutenberg_texts/24267.txt,2000,10068,10068,774
